,ally_tower_kills,enemy_tower_kills,ally_inhibitor_kills,enemy_inhibitor_kills,ally_baron_kills,enemy_baron_kills,ally_dragon_kills,enemy_dragon_kills,ally_rift_kills,enemy_rift_kills,ally_kills,enemy_kills,score_diff,win
475,11,0,2,0,1,0,4,0,1,1,44,15,12.732255115944021,True
476,2,7,0,1,1,1,4,1,0,1,28,43,-9.724285273066478,False
477,1,6,0,1,0,1,0,3,0,1,11,24,-13.307689296351846,False
478,4,10,0,2,0,1,0,3,1,1,22,32,-2.5402338935910294,False
479,10,3,1,0,1,0,2,1,0,2,34,18,4.792309851063671,True
480,7,10,0,2,1,1,0,5,2,0,20,46,-11.780595615247343,False
481,5,9,0,1,0,1,3,1,2,0,25,37,-8.369642057573472,False
482,11,2,3,0,1,0,1,2,2,0,37,21,8.96475469159401,True
483,9,4,1,0,1,0,2,1,1,1,31,30,1.633634209837581,True
484,2,9,0,2,0,1,0,3,0,2,10,16,-7.813103203874412,False
485,9,4,1,0,1,0,2,2,2,0,41,22,9.691262931681678,True
486,11,5,5,0,2,1,2,3,0,0,46,34,5.9301407016850405,True
487,9,8,3,1,2,1,2,4,1,0,65,62,1.8807193647779457,False
488,3,5,0,1,0,1,0,4,1,1,21,34,-6.2134448341234005,False
489,9,4,1,0,1,0,3,0,0,0,60,32,10.62779315369815,True
490,1,11,0,3,0,0,0,3,1,1,8,38,-18.773059733355986,False
491,10,3,2,0,0,0,3,1,0,1,44,16,13.070943700126563,True
492,7,6,1,1,1,0,2,2,1,1,45,29,6.186334372566243,True
493,1,11,0,4,1,1,2,4,0,2,38,49,0.1776162647783579,False
494,11,1,3,0,2,0,4,1,2,0,51,27,10.416760002466432,True
495,8,1,1,0,1,0,4,0,2,0,33,17,13.373139959030084,True
496,9,4,2,0,1,0,2,2,0,1,48,22,11.746602962108192,True
497,0,11,0,3,0,1,1,3,1,1,33,34,-1.0420950389047192,False
498,2,11,0,3,0,1,0,2,0,2,11,31,-12.013081788724499,False
499,6,7,0,1,0,2,0,5,2,0,27,36,-5.773306304455275,False
500,11,3,3,0,2,0,3,0,1,0,40,27,5.901981585179634,True
501,0,9,0,2,0,1,0,3,0,2,19,39,-11.511684744883965,False
502,11,5,2,0,2,0,2,3,1,1,35,30,-2.713263108706151,True
503,9,4,2,0,1,0,1,2,0,2,37,26,6.862896599020722,True
504,8,3,0,0,1,0,4,0,0,2,39,20,8.946813831968008,True
505,9,5,1,0,1,0,2,3,1,0,60,46,9.130003666379544,True
506,2,11,0,3,0,1,2,2,0,1,24,41,-7.513788509001543,False
507,9,2,2,0,1,0,3,1,1,0,46,30,2.963161161040098,True
508,8,2,1,0,0,0,2,0,1,0,41,17,13.863908228933518,True
509,8,5,1,0,1,0,4,0,1,1,42,25,8.558054370718715,True
510,2,7,0,3,0,1,0,4,0,2,21,32,-7.759406112162111,False
511,10,1,2,0,1,0,2,1,1,1,25,18,3.9401960696828695,True
512,3,9,0,4,0,1,1,3,0,2,23,36,-6.5823193642849915,False
513,7,0,1,0,1,0,3,0,1,0,29,15,9.510204679167153,True
514,3,10,0,3,0,2,0,4,1,1,17,43,-13.003369538229755,False
515,3,11,0,4,0,1,2,2,0,2,17,36,-10.955658590684529,False
516,9,0,2,0,1,0,4,0,1,0,42,22,10.79764817296661,True
517,5,10,1,2,0,1,0,4,1,0,23,30,-3.0795819001476445,False
