,ally_tower_kills,enemy_tower_kills,ally_inhibitor_kills,enemy_inhibitor_kills,ally_baron_kills,enemy_baron_kills,ally_dragon_kills,enemy_dragon_kills,ally_rift_kills,enemy_rift_kills,ally_kills,enemy_kills,score_diff,win
153,8,10,2,2,1,1,2,2,1,1,28,32,-2.314940694395773,False
154,5,7,0,1,0,1,0,3,1,1,21,30,-3.9883532097404313,False
155,0,6,0,1,0,1,1,2,0,2,21,38,-9.831492931984009,False
156,8,1,1,0,1,0,3,0,2,0,29,13,6.543173496129462,True
157,4,10,0,1,0,2,2,2,1,1,29,52,-9.320976942822178,False
158,4,11,0,3,0,1,2,2,0,2,29,32,1.0406845331885037,False
159,6,1,0,0,1,0,3,0,1,1,37,20,7.502841938017063,True
160,5,9,1,1,0,1,1,3,0,2,22,51,-11.411049368156789,False
161,9,6,2,1,1,1,1,4,0,2,26,29,-1.2667674163894986,True
162,3,6,0,0,0,1,1,2,0,2,14,27,-9.10823104172426,False
163,11,1,3,0,1,0,2,2,0,2,26,15,9.847667930429665,True
164,8,6,2,2,0,2,4,2,2,0,39,30,0.9290552676624344,True
165,8,7,3,1,1,0,3,1,0,2,24,19,4.602406511430807,True
166,10,1,1,0,1,0,2,0,2,0,30,32,-3.555377963531754,True
167,8,3,1,0,1,0,2,2,0,1,27,29,-0.9348737677715278,True
168,9,3,2,0,0,1,1,1,2,0,20,29,-4.496098895301444,True
169,2,11,0,3,0,1,2,1,0,2,18,43,-13.020456537248222,False
170,11,5,3,1,1,0,1,2,0,2,37,16,9.911965518252721,True
171,2,9,0,1,0,1,0,3,0,2,8,26,-14.30574586729093,False
172,3,11,0,3,0,3,0,6,0,2,32,48,-2.8087763555842216,False
173,2,11,0,2,0,1,1,3,0,2,21,29,-5.476491149720104,False
174,9,2,1,0,1,0,3,0,1,1,29,15,9.057887649769015,True
175,2,11,0,2,0,2,2,2,0,2,20,32,-6.826708054493331,False
176,10,1,1,0,2,0,3,2,2,0,31,17,7.026681212485649,True
177,2,9,0,1,0,1,1,1,0,2,17,25,-5.512890649525865,False
178,9,2,1,0,1,0,0,3,1,1,40,37,5.149971117199158,True
179,11,4,3,0,2,1,2,3,1,1,38,51,0.09048435692341172,True
180,1,7,0,1,0,1,0,4,1,1,14,33,-12.848788044401566,False
181,11,4,2,0,2,0,2,2,2,0,44,24,8.52212965872409,True
182,4,10,0,1,0,1,3,1,0,2,30,29,1.1250270239936313,False
183,11,1,2,0,1,0,2,1,2,0,34,20,7.329555880444538,True
184,11,3,4,0,2,0,2,2,2,0,54,36,4.440796102478359,True
185,3,8,0,1,0,1,0,3,2,0,16,37,-11.915086465656643,False
186,6,8,1,1,0,2,3,2,2,0,37,34,-0.5976593263805938,False
187,5,9,0,1,0,2,2,2,1,1,27,37,-4.820118519576155,False
188,8,10,2,2,1,1,2,2,1,1,28,32,-2.314940694395773,False
189,5,7,0,1,0,1,0,3,1,1,21,30,-3.9883532097404313,False
190,0,6,0,1,0,1,1,2,0,2,21,38,-9.831492931984009,False
191,8,1,1,0,1,0,3,0,2,0,29,13,6.543173496129462,True
192,4,10,0,1,0,2,2,2,1,1,29,52,-9.320976942822178,False
193,4,11,0,3,0,1,2,2,0,2,29,32,1.0406845331885037,False
194,6,1,0,0,1,0,3,0,1,1,37,20,7.502841938017063,True
195,5,9,1,1,0,1,1,3,0,2,22,51,-11.411049368156789,False
196,9,6,2,1,1,1,1,4,0,2,26,29,-1.2667674163894986,True
197,3,6,0,0,0,1,1,2,0,2,14,27,-9.10823104172426,False
198,11,1,3,0,1,0,2,2,0,2,26,15,9.847667930429665,True
199,8,6,2,2,0,2,4,2,2,0,39,30,0.9290552676624344,True
200,8,7,3,1,1,0,3,1,0,2,24,19,4.602406511430807,True
201,10,1,1,0,1,0,2,0,2,0,30,32,-3.555377963531754,True
202,8,3,1,0,1,0,2,2,0,1,27,29,-0.9348737677715278,True
203,9,3,2,0,0,1,1,1,2,0,20,29,-4.496098895301444,True
204,2,11,0,3,0,1,2,1,0,2,18,43,-13.020456537248222,False
205,11,5,3,1,1,0,1,2,0,2,37,16,9.911965518252721,True
206,2,9,0,1,0,1,0,3,0,2,8,26,-14.30574586729093,False
207,3,11,0,3,0,3,0,6,0,2,32,48,-2.8087763555842216,False
208,2,11,0,2,0,1,1,3,0,2,21,29,-5.476491149720104,False
209,9,2,1,0,1,0,3,0,1,1,29,15,9.057887649769015,True
210,2,11,0,2,0,2,2,2,0,2,20,32,-6.826708054493331,False
211,10,1,1,0,2,0,3,2,2,0,31,17,7.026681212485649,True
212,2,9,0,1,0,1,1,1,0,2,17,25,-5.512890649525865,False
213,9,2,1,0,1,0,0,3,1,1,40,37,5.149971117199158,True
214,11,4,3,0,2,1,2,3,1,1,38,51,0.09048435692341172,True
215,1,7,0,1,0,1,0,4,1,1,14,33,-12.848788044401566,False
216,11,4,2,0,2,0,2,2,2,0,44,24,8.52212965872409,True
217,4,10,0,1,0,1,3,1,0,2,30,29,1.1250270239936313,False
218,11,1,2,0,1,0,2,1,2,0,34,20,7.329555880444538,True
219,11,3,4,0,2,0,2,2,2,0,54,36,4.440796102478359,True
220,3,8,0,1,0,1,0,3,2,0,16,37,-11.915086465656643,False
221,6,8,1,1,0,2,3,2,2,0,37,34,-0.5976593263805938,False
222,5,9,0,1,0,2,2,2,1,1,27,37,-4.820118519576155,False
223,8,10,2,2,1,1,2,2,1,1,28,32,-2.314940694395773,False
224,5,7,0,1,0,1,0,3,1,1,21,30,-3.9883532097404313,False
225,0,6,0,1,0,1,1,2,0,2,21,38,-9.831492931984009,False
226,8,1,1,0,1,0,3,0,2,0,29,13,6.543173496129462,True
227,4,10,0,1,0,2,2,2,1,1,29,52,-9.320976942822178,False
228,4,11,0,3,0,1,2,2,0,2,29,32,1.0406845331885037,False
229,6,1,0,0,1,0,3,0,1,1,37,20,7.502841938017063,True
230,5,9,1,1,0,1,1,3,0,2,22,51,-11.411049368156789,False
231,9,6,2,1,1,1,1,4,0,2,26,29,-1.2667674163894986,True
232,3,6,0,0,0,1,1,2,0,2,14,27,-9.10823104172426,False
233,11,1,3,0,1,0,2,2,0,2,26,15,9.847667930429665,True
234,8,6,2,2,0,2,4,2,2,0,39,30,0.9290552676624344,True
235,8,7,3,1,1,0,3,1,0,2,24,19,4.602406511430807,True
236,10,1,1,0,1,0,2,0,2,0,30,32,-3.555377963531754,True
237,8,3,1,0,1,0,2,2,0,1,27,29,-0.9348737677715278,True
238,9,3,2,0,0,1,1,1,2,0,20,29,-4.496098895301444,True
239,2,11,0,3,0,1,2,1,0,2,18,43,-13.020456537248222,False
240,11,5,3,1,1,0,1,2,0,2,37,16,9.911965518252721,True
241,2,9,0,1,0,1,0,3,0,2,8,26,-14.30574586729093,False
242,3,11,0,3,0,3,0,6,0,2,32,48,-2.8087763555842216,False
243,2,11,0,2,0,1,1,3,0,2,21,29,-5.476491149720104,False
244,9,2,1,0,1,0,3,0,1,1,29,15,9.057887649769015,True
