,ally_tower_kills,enemy_tower_kills,ally_inhibitor_kills,enemy_inhibitor_kills,ally_baron_kills,enemy_baron_kills,ally_dragon_kills,enemy_dragon_kills,ally_rift_kills,enemy_rift_kills,ally_kills,enemy_kills,score_diff,win
304,3,11,0,4,0,2,0,4,2,0,17,39,-11.233792632582762,False
305,9,1,1,0,1,0,3,0,0,1,19,10,10.729873618737813,True
306,4,9,0,1,0,1,0,4,0,1,20,38,-8.93532367969761,False
307,9,8,2,1,1,1,1,3,0,2,31,28,2.1128443681091085,True
308,7,5,1,0,0,1,3,2,0,2,35,25,2.2861529060137755,True
309,9,1,2,0,1,0,1,2,1,0,36,20,11.516358653263232,True
310,11,1,1,0,1,0,2,0,0,1,47,37,4.535489726655484,True
311,0,11,0,2,0,1,0,4,0,2,25,43,-8.324419613582855,False
312,10,3,2,0,1,2,2,4,0,2,43,34,4.093499582821131,True
313,3,7,0,1,0,1,1,2,0,2,25,28,-4.545175689267467,False
314,6,11,1,3,2,1,4,1,0,2,41,29,5.040308348602807,True
315,10,6,2,1,1,1,4,2,1,1,61,46,4.853584617204689,True
316,3,7,0,1,0,1,1,2,1,0,30,44,-6.961093434365893,False
317,11,6,3,0,0,1,4,0,2,0,40,26,4.267657903617426,True
318,3,8,0,2,1,0,1,2,1,1,21,33,-7.452516377948186,False
319,10,1,2,0,1,0,3,1,1,1,29,22,5.4131891591243715,True
320,7,5,1,0,0,1,4,0,1,1,21,15,5.9075177305354885,True
321,6,10,0,2,0,1,1,3,1,1,23,45,-9.84961728121634,False
322,8,1,1,0,1,0,3,0,1,1,38,18,7.44624824911476,True
323,2,10,0,1,0,2,0,4,0,2,28,39,-1.2805719488037113,False
324,6,9,0,2,1,1,1,4,2,0,37,41,-2.1947383437501315,False
325,11,4,3,0,2,0,3,1,2,0,36,23,4.59511838023306,True
326,2,10,0,2,0,1,1,3,1,1,23,50,-11.51351069000598,False
327,9,2,1,0,1,0,0,3,0,2,33,27,0.3138902519601956,True
328,6,3,1,0,1,0,2,2,1,1,32,20,3.9410330484948517,True
329,6,7,1,1,1,0,3,2,1,1,43,38,5.052385003302263,False
330,8,3,1,0,1,1,3,2,1,1,58,44,6.792547748307392,True
331,6,2,0,0,0,0,3,0,0,1,37,16,10.024001965860908,True
332,11,2,3,0,1,0,2,1,1,1,49,19,14.933888855284913,True
333,9,4,1,0,0,0,2,1,1,1,23,22,0.9924807393042272,True
334,4,6,0,1,0,1,2,1,0,2,14,29,-9.604957722495534,False
335,9,8,4,1,0,1,1,3,0,2,35,42,-0.39725489678509973,False
336,7,7,1,1,1,1,3,2,2,0,35,27,4.740757801491064,True
337,11,4,3,0,2,0,3,1,1,1,33,21,5.1637106885247945,True
338,10,6,3,2,2,0,2,3,1,1,39,29,3.587123832253809,True
339,11,2,2,0,1,1,2,2,1,1,34,19,8.722367977167707,True
340,9,4,2,0,1,0,3,0,0,1,35,23,6.4934540602877675,True
341,9,3,2,0,2,1,1,4,2,0,32,39,-2.508230112997694,True
342,11,5,3,0,2,0,3,3,1,1,47,54,-2.687001079893271,True
343,4,9,0,2,1,0,1,3,0,1,29,51,-8.431814457752132,False
344,4,9,0,2,0,3,2,3,0,1,40,50,-5.731009007715734,False
345,1,11,0,4,0,1,3,1,0,2,14,33,-10.92031800521773,False
346,3,9,0,1,0,1,1,2,2,0,26,50,-12.026222037452975,False
347,10,4,1,0,2,0,1,3,0,1,56,35,8.2927595038309,True
348,9,2,3,0,0,1,3,1,1,1,27,25,0.6682742280323382,True
349,3,11,0,3,0,1,1,3,0,2,38,48,-2.581355481165481,False
350,7,11,1,2,0,1,4,0,2,0,48,37,3.983330596164123,False
351,7,10,0,3,0,2,2,2,1,0,33,41,-2.0267411021193382,False
352,1,11,0,3,0,0,0,4,0,2,22,54,-8.42029804533319,False
353,3,11,0,4,0,0,0,3,0,1,31,62,-12.241205083914863,False
354,3,10,0,2,0,1,0,4,1,1,14,35,-9.830451888183518,False
355,1,9,0,2,1,0,2,3,1,0,26,44,-7.722251561664876,False
356,8,2,2,0,1,0,4,0,1,1,43,26,8.407882704368504,True
357,8,2,1,0,1,0,2,2,2,0,35,24,5.604855653951368,True
358,10,3,2,0,0,1,3,0,1,1,36,21,5.788515175712135,True
359,6,2,0,0,1,0,1,2,1,1,29,19,7.949816122211693,True
360,3,11,0,2,1,1,2,3,1,1,38,41,-2.2071011169992616,False
