,Unnamed: 0,ally_tower_kills,enemy_tower_kills,ally_inhibitor_kills,enemy_inhibitor_kills,ally_baron_kills,enemy_baron_kills,ally_dragon_kills,enemy_dragon_kills,ally_rift_kills,enemy_rift_kills,ally_kills,enemy_kills,score_diff,win,elo
274,274,10,1,1,0,1,0,2,1,1,1,32,14,9.765636669962532,True,grandmaster
275,275,11,1,3,0,1,0,3,0,2,0,30,13,9.820207203048945,True,grandmaster
276,276,8,2,1,0,1,0,2,2,2,0,29,26,1.3607135110603892,True,grandmaster
277,277,2,6,0,1,0,0,1,2,1,1,25,35,-1.3434991454512186,False,grandmaster
278,278,8,6,1,0,1,0,1,2,0,2,34,21,8.08751832402745,True,grandmaster
279,279,8,2,1,0,2,0,3,1,2,0,35,14,10.474401133033451,True,grandmaster
280,280,4,3,0,0,0,1,0,3,1,1,7,21,-10.973125592029184,False,grandmaster
281,281,0,9,0,2,0,1,0,3,0,2,18,30,-8.400794272273338,False,grandmaster
282,282,11,3,3,0,2,0,3,1,1,1,38,17,10.3357228579043,True,grandmaster
283,283,10,3,2,0,1,0,2,0,1,0,37,33,-1.6000228597587025,True,grandmaster
284,284,11,3,3,0,2,0,3,0,0,2,50,24,4.3544254797612325,True,grandmaster
285,285,6,6,1,1,0,1,2,2,2,0,26,19,2.2037540450942004,False,grandmaster
286,286,10,2,2,0,2,0,3,0,2,0,33,21,6.431024812074057,True,grandmaster
287,287,10,2,2,0,1,0,3,0,0,1,49,30,7.419250522450014,True,grandmaster
288,288,10,3,2,0,1,0,3,2,2,0,53,36,5.8635368241317565,True,grandmaster
289,289,7,5,2,0,1,1,4,0,0,2,32,23,3.285375108074227,True,grandmaster
290,290,6,9,0,1,1,1,3,2,0,2,32,40,-3.648329494181425,False,grandmaster
291,291,11,2,1,0,1,0,4,1,2,0,34,21,5.099622868198189,True,grandmaster
292,292,8,1,1,0,1,0,0,2,1,1,37,27,8.909392224280253,True,grandmaster
293,293,2,8,0,1,0,1,1,4,2,0,20,31,-3.687918983787952,False,grandmaster
294,294,6,11,1,3,1,1,4,1,0,2,33,42,-3.036122574282807,False,grandmaster
295,295,3,10,0,2,0,2,0,4,0,2,14,43,-10.611941436566262,False,grandmaster
296,296,9,1,1,0,1,0,3,1,2,0,38,25,4.538415794922749,True,grandmaster
297,297,4,7,0,1,0,1,0,3,1,1,24,17,1.7019905252284315,False,grandmaster
