,ally_tower_kills,enemy_tower_kills,ally_inhibitor_kills,enemy_inhibitor_kills,ally_baron_kills,enemy_baron_kills,ally_dragon_kills,enemy_dragon_kills,ally_rift_kills,enemy_rift_kills,ally_kills,enemy_kills,score_diff,win
149,2,11,0,2,0,0,1,2,0,2,23,37,-4.6669126365849465,False
150,1,5,0,0,0,1,0,2,1,1,8,23,-10.641988566298345,False
151,1,4,0,2,0,0,0,0,0,0,80,63,1.246138306988506,False
152,6,8,1,1,1,0,1,3,0,1,59,67,-1.0161850235367993,False
153,9,3,1,0,1,0,3,1,1,1,51,35,6.410471390708153,True
154,8,6,1,0,2,0,3,3,1,0,42,40,-5.24103573045884,True
155,2,9,0,2,1,1,1,3,0,1,33,53,-6.365174673347937,False
156,11,0,3,0,0,0,3,0,1,0,39,20,11.46184626865687,True
157,7,7,1,0,1,0,2,1,2,0,49,28,10.531293008542796,True
158,11,1,3,0,1,0,1,2,1,0,51,28,6.6031103059810405,True
159,11,5,5,0,2,0,4,0,1,0,45,21,6.637114715933713,True
160,5,4,0,0,0,0,2,1,0,0,31,27,0.9937982078705616,True
161,2,10,0,2,0,1,3,0,0,2,25,19,2.404957444495764,False
162,4,2,4,2,0,0,0,0,0,0,65,66,1.0488962500562664,True
163,2,6,0,0,0,1,3,1,0,2,25,23,-0.6734231431672626,False
164,11,1,3,0,1,0,4,0,2,0,46,35,3.9321269740602673,True
165,9,7,1,1,1,0,3,1,1,1,46,17,10.301092152742513,True
166,2,9,0,2,1,0,2,2,1,0,29,39,-1.3231789591855332,False
167,4,10,0,2,1,0,2,3,2,0,53,49,0.5888805089056319,False
168,5,2,0,0,0,0,2,1,1,0,43,27,9.18634465388346,True
169,8,9,1,1,2,0,2,3,2,0,35,33,1.317494194078293,False
170,4,11,0,3,0,2,0,4,1,1,29,41,-8.185551168212363,False
171,2,4,1,2,0,0,0,0,0,0,76,76,-0.6183841786583173,False
172,10,7,2,1,1,0,2,2,1,1,46,29,8.705465475740809,True
173,2,8,0,1,0,1,0,4,1,1,23,38,-3.2200619353680295,False
174,10,3,1,0,1,0,4,0,1,1,62,37,5.53233352852839,True
175,4,9,0,3,0,1,0,4,0,2,24,47,-8.260429792776812,False
176,8,2,1,0,0,1,1,2,2,0,27,28,0.6839610123678455,True
177,10,4,3,0,1,2,4,3,0,2,48,56,-4.670650163258827,True
178,5,8,0,1,0,2,1,4,1,0,30,48,-6.598944130047045,False
179,7,1,1,0,1,0,4,0,2,0,39,22,10.301202143712437,True
180,9,2,3,0,1,0,2,1,1,1,42,25,9.952066749282963,True
181,11,4,3,0,1,0,2,2,2,0,59,39,6.496449248499005,True
182,1,4,0,2,0,0,0,0,0,0,80,79,-2.9475561078470776,False
183,2,4,1,2,0,0,0,0,0,0,68,62,-2.033639266554701,False
184,11,3,2,0,1,0,2,1,1,1,36,38,0.4746784001835991,True
185,0,11,0,3,0,1,1,2,0,2,17,35,-5.7749335291076775,False
186,4,11,0,3,1,1,3,1,1,1,39,43,-3.2547980293441583,False
187,7,3,1,0,2,0,4,0,1,1,43,13,14.593043450325073,True
188,9,11,1,5,1,1,4,1,0,2,47,40,3.536757684970887,True
189,9,7,2,0,2,0,3,1,1,0,42,37,3.3742368020875233,True
190,10,6,3,0,2,0,3,1,1,1,49,33,5.123888083834345,True
191,1,6,0,0,0,0,1,2,0,1,12,22,-4.308800606729598,False
192,2,11,0,2,0,0,1,2,0,2,23,37,-4.6669126365849465,False
193,1,5,0,0,0,1,0,2,1,1,8,23,-10.641988566298345,False
194,1,4,0,2,0,0,0,0,0,0,80,63,1.246138306988506,False
195,6,8,1,1,1,0,1,3,0,1,59,67,-1.0161850235367993,False
196,9,3,1,0,1,0,3,1,1,1,51,35,6.410471390708153,True
197,8,6,1,0,2,0,3,3,1,0,42,40,-5.24103573045884,True
198,2,9,0,2,1,1,1,3,0,1,33,53,-6.365174673347937,False
199,11,0,3,0,0,0,3,0,1,0,39,20,11.46184626865687,True
200,7,7,1,0,1,0,2,1,2,0,49,28,10.531293008542796,True
201,11,1,3,0,1,0,1,2,1,0,51,28,6.6031103059810405,True
202,11,5,5,0,2,0,4,0,1,0,45,21,6.637114715933713,True
203,5,4,0,0,0,0,2,1,0,0,31,27,0.9937982078705616,True
204,2,10,0,2,0,1,3,0,0,2,25,19,2.404957444495764,False
205,4,2,4,2,0,0,0,0,0,0,65,66,1.0488962500562664,True
206,2,6,0,0,0,1,3,1,0,2,25,23,-0.6734231431672626,False
207,11,1,3,0,1,0,4,0,2,0,46,35,3.9321269740602673,True
208,9,7,1,1,1,0,3,1,1,1,46,17,10.301092152742513,True
209,2,9,0,2,1,0,2,2,1,0,29,39,-1.3231789591855332,False
210,4,10,0,2,1,0,2,3,2,0,53,49,0.5888805089056319,False
211,5,2,0,0,0,0,2,1,1,0,43,27,9.18634465388346,True
212,8,9,1,1,2,0,2,3,2,0,35,33,1.317494194078293,False
213,4,11,0,3,0,2,0,4,1,1,29,41,-8.185551168212363,False
214,2,4,1,2,0,0,0,0,0,0,76,76,-0.6183841786583173,False
215,10,7,2,1,1,0,2,2,1,1,46,29,8.705465475740809,True
216,2,8,0,1,0,1,0,4,1,1,23,38,-3.2200619353680295,False
217,10,3,1,0,1,0,4,0,1,1,62,37,5.53233352852839,True
218,4,9,0,3,0,1,0,4,0,2,24,47,-8.260429792776812,False
219,8,2,1,0,0,1,1,2,2,0,27,28,0.6839610123678455,True
220,10,4,3,0,1,2,4,3,0,2,48,56,-4.670650163258827,True
