,ally_tower_kills,enemy_tower_kills,ally_inhibitor_kills,enemy_inhibitor_kills,ally_baron_kills,enemy_baron_kills,ally_dragon_kills,enemy_dragon_kills,ally_rift_kills,enemy_rift_kills,ally_kills,enemy_kills,score_diff,win
28,5,2,0,0,1,0,3,0,1,1,22,16,5.721259141759489,True
29,11,1,3,0,1,0,3,0,2,0,27,11,9.8530113858138,True
30,3,5,0,0,0,1,0,4,1,1,9,19,-10.261319972104282,False
31,1,8,0,1,0,0,1,2,0,2,19,30,-8.125459222430585,False
32,0,7,0,0,0,1,0,3,0,2,16,42,-11.332189921375047,False
33,2,9,0,1,0,1,1,2,1,1,25,32,-4.73863770424358,False
34,1,10,0,1,0,1,0,3,0,2,13,36,-14.73191133879321,False
35,4,4,1,3,0,0,0,0,0,0,74,70,1.415576788056967,True
36,9,3,2,0,0,1,2,1,1,1,35,23,6.549098037421722,True
37,9,4,2,0,1,1,4,0,1,1,33,32,-0.2978878506809508,True
38,8,5,1,0,2,0,5,0,1,1,61,38,10.323370368516251,True
39,5,8,0,1,0,2,2,3,1,0,24,32,-5.404150220938966,False
40,3,9,0,1,0,1,2,1,2,0,15,32,-8.64808724927164,False
41,11,2,3,0,1,0,2,2,2,0,32,19,6.60327967890214,True
42,4,9,0,1,0,1,1,4,2,0,24,37,-4.9425932017478615,False
43,7,9,0,2,1,1,0,5,2,0,39,39,-3.3010674550275354,False
44,10,2,3,0,2,0,4,1,2,0,37,34,8.133576092824441,True
45,9,8,2,1,1,1,4,1,2,0,34,20,7.477348196659406,True
46,1,10,0,2,0,1,1,3,0,2,24,39,-7.522636226147846,False
47,8,0,1,0,1,0,3,0,2,0,42,12,16.37126389013869,True
48,10,3,2,0,0,1,1,2,0,2,29,27,3.465157767483589,True
49,10,3,2,0,1,0,3,1,2,0,34,20,7.617157130799754,True
50,5,2,0,0,0,0,3,0,2,0,28,11,11.68705554815692,True
51,6,9,0,1,0,2,2,2,1,1,35,48,-3.3742890962111147,False
52,6,8,1,1,1,1,2,3,0,2,39,53,-5.63653705728958,False
53,11,5,3,1,1,2,2,3,2,0,43,48,-1.9330580752469828,True
54,3,10,0,2,1,1,0,4,1,1,17,32,-8.892192384803579,False
55,2,4,1,2,0,0,0,0,0,0,60,63,-0.15769138818649253,False
56,1,9,0,2,0,1,1,2,0,2,22,37,-10.94370064880206,False
57,6,7,0,1,1,1,2,3,1,0,30,40,-5.7404734600867044,False
58,11,5,2,1,2,0,4,0,2,0,27,16,7.168010208365331,True
59,2,11,0,3,0,1,1,2,1,1,10,33,-16.536365907543413,False
60,8,5,1,0,1,0,1,1,2,0,32,21,6.685259835397943,True
61,10,1,3,0,1,0,2,1,2,0,31,11,13.685295482587108,True
62,10,1,2,0,1,0,2,1,2,0,37,16,8.235695943006078,True
63,11,2,5,0,2,0,1,4,0,2,29,32,-7.134956226757616,True
64,8,4,1,0,0,1,1,3,1,1,48,35,1.0675976348593963,True
65,8,2,1,0,1,0,3,0,1,1,26,9,13.326572659680537,True
66,6,1,1,0,1,0,3,1,2,0,29,16,9.839421150300993,True
67,6,7,0,1,0,1,1,4,2,0,31,34,-4.458989555544704,False
68,4,8,0,1,0,2,1,3,0,2,20,32,-7.29342760913697,False
69,11,3,5,0,1,2,5,0,0,1,28,30,-2.8130056912626245,True
70,3,10,0,2,0,1,2,2,1,1,32,42,-1.1653162499865601,False
71,1,9,0,2,0,1,0,3,0,2,16,30,-10.972945855360436,False
72,2,10,0,1,1,0,0,4,1,0,25,39,-5.409460341928337,False
73,1,10,0,2,0,1,0,3,2,0,11,29,-11.495470448902289,False
74,7,8,1,2,1,0,3,2,0,2,31,17,8.520458360829622,True
75,2,3,0,0,0,1,0,3,0,2,12,29,-10.028172958835555,False
76,0,10,0,2,0,0,0,3,0,1,19,49,-12.036044736986334,False
77,1,4,0,2,0,0,0,0,0,0,67,52,2.6874003510785727,False
78,4,4,1,3,0,0,0,0,0,0,82,90,0.9879539439097584,True
79,2,7,0,0,0,1,1,3,0,1,13,30,-11.972298028283504,False
80,10,3,2,0,1,0,2,1,2,0,35,12,11.61615887733199,True
81,9,5,1,0,1,1,5,0,2,0,22,15,2.570016213150076,True
82,5,9,0,1,3,0,2,3,1,0,30,44,-4.228423947570043,False
83,8,8,1,0,1,1,4,1,1,0,46,41,1.699287066686395,True
84,8,1,1,0,0,1,3,1,1,1,29,31,0.15695136980149016,True
85,5,10,0,2,0,2,2,2,2,0,15,36,-13.256066831124635,False
86,11,0,3,0,1,0,4,0,2,0,35,12,13.875758303918339,True
87,11,3,4,0,2,0,3,2,2,0,52,22,10.300162725298392,True
88,2,11,0,3,0,1,2,2,0,2,13,21,-8.894909546943367,False
89,2,11,0,3,0,2,1,4,0,2,19,36,-5.781165438276254,False
90,5,2,0,0,1,0,3,0,1,1,22,16,5.721259141759489,True
91,11,1,3,0,1,0,3,0,2,0,27,11,9.8530113858138,True
92,3,5,0,0,0,1,0,4,1,1,9,19,-10.261319972104282,False
93,1,8,0,1,0,0,1,2,0,2,19,30,-8.125459222430585,False
94,0,7,0,0,0,1,0,3,0,2,16,42,-11.332189921375047,False
95,2,9,0,1,0,1,1,2,1,1,25,32,-4.73863770424358,False
96,1,10,0,1,0,1,0,3,0,2,13,36,-14.73191133879321,False
97,4,4,1,3,0,0,0,0,0,0,74,70,1.415576788056967,True
98,9,3,2,0,0,1,2,1,1,1,35,23,6.549098037421722,True
99,9,4,2,0,1,1,4,0,1,1,33,32,-0.2978878506809508,True
100,8,5,1,0,2,0,5,0,1,1,61,38,10.323370368516251,True
101,5,8,0,1,0,2,2,3,1,0,24,32,-5.404150220938966,False
102,3,9,0,1,0,1,2,1,2,0,15,32,-8.64808724927164,False
103,11,2,3,0,1,0,2,2,2,0,32,19,6.60327967890214,True
104,4,9,0,1,0,1,1,4,2,0,24,37,-4.9425932017478615,False
105,7,9,0,2,1,1,0,5,2,0,39,39,-3.3010674550275354,False
106,10,2,3,0,2,0,4,1,2,0,37,34,8.133576092824441,True
107,9,8,2,1,1,1,4,1,2,0,34,20,7.477348196659406,True
108,1,10,0,2,0,1,1,3,0,2,24,39,-7.522636226147846,False
109,8,0,1,0,1,0,3,0,2,0,42,12,16.37126389013869,True
110,10,3,2,0,0,1,1,2,0,2,29,27,3.465157767483589,True
111,10,3,2,0,1,0,3,1,2,0,34,20,7.617157130799754,True
112,5,2,0,0,0,0,3,0,2,0,28,11,11.68705554815692,True
113,6,9,0,1,0,2,2,2,1,1,35,48,-3.3742890962111147,False
114,6,8,1,1,1,1,2,3,0,2,39,53,-5.63653705728958,False
115,11,5,3,1,1,2,2,3,2,0,43,48,-1.9330580752469828,True
116,3,10,0,2,1,1,0,4,1,1,17,32,-8.892192384803579,False
117,2,4,1,2,0,0,0,0,0,0,60,63,-0.15769138818649253,False
118,1,9,0,2,0,1,1,2,0,2,22,37,-10.94370064880206,False
119,6,7,0,1,1,1,2,3,1,0,30,40,-5.7404734600867044,False
120,11,5,2,1,2,0,4,0,2,0,27,16,7.168010208365331,True
121,2,11,0,3,0,1,1,2,1,1,10,33,-16.536365907543413,False
122,8,5,1,0,1,0,1,1,2,0,32,21,6.685259835397943,True
123,10,1,3,0,1,0,2,1,2,0,31,11,13.685295482587108,True
124,10,1,2,0,1,0,2,1,2,0,37,16,8.235695943006078,True
125,11,2,5,0,2,0,1,4,0,2,29,32,-7.134956226757616,True
126,8,4,1,0,0,1,1,3,1,1,48,35,1.0675976348593963,True
127,8,2,1,0,1,0,3,0,1,1,26,9,13.326572659680537,True
128,6,1,1,0,1,0,3,1,2,0,29,16,9.839421150300993,True
129,6,7,0,1,0,1,1,4,2,0,31,34,-4.458989555544704,False
130,4,8,0,1,0,2,1,3,0,2,20,32,-7.29342760913697,False
131,11,3,5,0,1,2,5,0,0,1,28,30,-2.8130056912626245,True
132,3,10,0,2,0,1,2,2,1,1,32,42,-1.1653162499865601,False
133,1,9,0,2,0,1,0,3,0,2,16,30,-10.972945855360436,False
134,2,10,0,1,1,0,0,4,1,0,25,39,-5.409460341928337,False
135,1,10,0,2,0,1,0,3,2,0,11,29,-11.495470448902289,False
136,7,8,1,2,1,0,3,2,0,2,31,17,8.520458360829622,True
137,2,3,0,0,0,1,0,3,0,2,12,29,-10.028172958835555,False
138,0,10,0,2,0,0,0,3,0,1,19,49,-12.036044736986334,False
139,1,4,0,2,0,0,0,0,0,0,67,52,2.6874003510785727,False
140,4,4,1,3,0,0,0,0,0,0,82,90,0.9879539439097584,True
141,2,7,0,0,0,1,1,3,0,1,13,30,-11.972298028283504,False
142,10,3,2,0,1,0,2,1,2,0,35,12,11.61615887733199,True
143,9,5,1,0,1,1,5,0,2,0,22,15,2.570016213150076,True
144,5,9,0,1,3,0,2,3,1,0,30,44,-4.228423947570043,False
145,8,8,1,0,1,1,4,1,1,0,46,41,1.699287066686395,True
146,8,1,1,0,0,1,3,1,1,1,29,31,0.15695136980149016,True
147,5,10,0,2,0,2,2,2,2,0,15,36,-13.256066831124635,False
148,11,0,3,0,1,0,4,0,2,0,35,12,13.875758303918339,True
149,11,3,4,0,2,0,3,2,2,0,52,22,10.300162725298392,True
150,2,11,0,3,0,1,2,2,0,2,13,21,-8.894909546943367,False
151,2,11,0,3,0,2,1,4,0,2,19,36,-5.781165438276254,False
152,5,2,0,0,1,0,3,0,1,1,22,16,5.721259141759489,True
153,11,1,3,0,1,0,3,0,2,0,27,11,9.8530113858138,True
154,3,5,0,0,0,1,0,4,1,1,9,19,-10.261319972104282,False
155,1,8,0,1,0,0,1,2,0,2,19,30,-8.125459222430585,False
156,0,7,0,0,0,1,0,3,0,2,16,42,-11.332189921375047,False
157,2,9,0,1,0,1,1,2,1,1,25,32,-4.73863770424358,False
158,1,10,0,1,0,1,0,3,0,2,13,36,-14.73191133879321,False
159,4,4,1,3,0,0,0,0,0,0,74,70,1.415576788056967,True
160,9,3,2,0,0,1,2,1,1,1,35,23,6.549098037421722,True
161,9,4,2,0,1,1,4,0,1,1,33,32,-0.2978878506809508,True
162,8,5,1,0,2,0,5,0,1,1,61,38,10.323370368516251,True
163,5,8,0,1,0,2,2,3,1,0,24,32,-5.404150220938966,False
164,3,9,0,1,0,1,2,1,2,0,15,32,-8.64808724927164,False
165,11,2,3,0,1,0,2,2,2,0,32,19,6.60327967890214,True
166,4,9,0,1,0,1,1,4,2,0,24,37,-4.9425932017478615,False
167,7,9,0,2,1,1,0,5,2,0,39,39,-3.3010674550275354,False
168,10,2,3,0,2,0,4,1,2,0,37,34,8.133576092824441,True
169,9,8,2,1,1,1,4,1,2,0,34,20,7.477348196659406,True
170,1,10,0,2,0,1,1,3,0,2,24,39,-7.522636226147846,False
171,8,0,1,0,1,0,3,0,2,0,42,12,16.37126389013869,True
172,10,3,2,0,0,1,1,2,0,2,29,27,3.465157767483589,True
173,10,3,2,0,1,0,3,1,2,0,34,20,7.617157130799754,True
174,5,2,0,0,0,0,3,0,2,0,28,11,11.68705554815692,True
175,6,9,0,1,0,2,2,2,1,1,35,48,-3.3742890962111147,False
176,6,8,1,1,1,1,2,3,0,2,39,53,-5.63653705728958,False
177,11,5,3,1,1,2,2,3,2,0,43,48,-1.9330580752469828,True
178,3,10,0,2,1,1,0,4,1,1,17,32,-8.892192384803579,False
179,2,4,1,2,0,0,0,0,0,0,60,63,-0.15769138818649253,False
180,1,9,0,2,0,1,1,2,0,2,22,37,-10.94370064880206,False
181,6,7,0,1,1,1,2,3,1,0,30,40,-5.7404734600867044,False
182,11,5,2,1,2,0,4,0,2,0,27,16,7.168010208365331,True
183,2,11,0,3,0,1,1,2,1,1,10,33,-16.536365907543413,False
184,8,5,1,0,1,0,1,1,2,0,32,21,6.685259835397943,True
185,10,1,3,0,1,0,2,1,2,0,31,11,13.685295482587108,True
