,Unnamed: 0,ally_tower_kills,enemy_tower_kills,ally_inhibitor_kills,enemy_inhibitor_kills,ally_baron_kills,enemy_baron_kills,ally_dragon_kills,enemy_dragon_kills,ally_rift_kills,enemy_rift_kills,ally_kills,enemy_kills,score_diff,win,elo
68,68,5,9,0,1,0,1,2,1,0,2,22,32,-5.542223729755115,False,grandmaster
69,69,10,4,2,0,1,1,4,1,0,2,32,26,-0.8001468717767324,True,grandmaster
70,70,1,10,0,3,0,2,2,2,0,1,21,27,-3.1358152839335176,False,grandmaster
71,71,5,3,0,0,1,0,2,2,2,0,27,16,6.39614750021056,True,grandmaster
72,72,5,8,0,1,0,2,3,2,1,1,26,30,-5.363970632682793,False,grandmaster
73,73,1,10,0,2,0,1,2,2,0,2,17,29,-10.06771269869175,False,grandmaster
74,74,10,1,1,0,1,0,2,1,0,2,42,28,5.085339713211518,True,grandmaster
75,75,9,0,1,0,1,0,3,0,2,0,26,17,6.700322419183763,True,grandmaster
76,76,11,3,3,0,2,0,4,0,2,0,29,17,5.060664658776503,True,grandmaster
77,77,4,10,1,2,2,0,2,3,0,2,25,33,-5.030655523113083,False,grandmaster
78,78,6,3,1,0,1,0,3,0,0,2,30,14,9.720595807031415,True,grandmaster
79,79,4,1,0,0,0,0,2,1,1,1,19,13,5.435650899268289,True,grandmaster
80,80,9,4,1,0,1,0,2,2,1,1,40,36,0.4774499289963216,True,grandmaster
81,81,8,11,1,1,0,1,2,2,2,0,30,34,0.2180699815076821,False,grandmaster
82,82,5,8,0,1,0,1,2,1,1,1,29,29,-0.7404703510931938,False,grandmaster
83,83,2,7,0,1,0,0,1,2,1,1,18,31,-6.420854751485393,False,grandmaster
84,84,5,5,1,0,2,0,2,1,1,1,36,26,6.162224062416271,True,grandmaster
85,85,4,7,0,1,0,2,2,1,1,1,24,28,-2.880681823393616,False,grandmaster
86,86,4,6,0,0,0,2,1,3,2,0,16,22,-8.364188650506854,False,grandmaster
87,87,7,7,1,1,1,0,3,0,0,2,33,32,-1.601832836327695,True,grandmaster
88,88,9,0,1,0,1,0,2,1,2,0,41,16,8.806341319052379,True,grandmaster
89,89,10,3,1,0,1,0,4,0,2,0,36,29,-1.7527775486663018,True,grandmaster
90,90,4,9,0,1,1,0,1,2,1,1,25,35,-3.770786185852749,False,grandmaster
91,91,2,11,0,3,0,2,0,4,0,2,16,29,-6.839030612987862,False,grandmaster
92,92,3,9,0,1,0,1,1,2,1,1,22,35,-7.904467103295637,False,grandmaster
93,93,10,7,2,1,1,1,0,4,1,1,35,33,-0.4548537551023912,True,grandmaster
94,94,7,2,2,0,1,0,2,2,2,0,42,36,0.7094898594459877,True,grandmaster
95,95,7,4,1,0,0,1,1,2,2,0,25,35,-4.523376008301291,True,grandmaster
96,96,2,11,0,4,0,2,2,2,0,2,44,49,-1.9852157851765284,False,grandmaster
97,97,4,9,0,3,0,1,1,3,1,1,27,41,-2.575834989381825,False,grandmaster
98,98,10,5,3,0,0,2,1,4,1,1,34,32,4.543193405835751,True,grandmaster
99,99,9,4,1,0,1,0,1,1,1,1,41,24,7.703257818284868,True,grandmaster
