,ally_tower_kills,enemy_tower_kills,ally_inhibitor_kills,enemy_inhibitor_kills,ally_baron_kills,enemy_baron_kills,ally_dragon_kills,enemy_dragon_kills,ally_rift_kills,enemy_rift_kills,ally_kills,enemy_kills,score_diff,win
323,9,2,2,0,1,0,3,1,0,2,40,21,7.011082801918015,True
324,10,0,2,0,1,0,3,1,1,0,47,16,11.793711822161079,True
325,3,11,0,3,0,2,2,3,0,2,18,20,2.151862251400779,False
326,4,9,0,1,0,2,1,3,0,1,35,28,8.323083964618561,False
327,3,6,0,1,0,2,2,2,0,1,20,34,-4.9327986202573015,False
328,4,7,0,1,1,2,3,2,0,2,24,29,-1.9593354981249362,False
329,11,0,2,0,0,0,4,0,2,0,39,13,15.203642138097212,True
330,3,4,1,3,0,0,0,0,0,0,77,64,4.124739573572953,False
331,7,3,1,0,1,0,3,1,2,0,25,19,3.5441230410511864,True
332,9,2,2,0,1,0,2,2,2,0,36,27,5.33957287614777,True
333,3,10,0,2,0,2,3,1,0,2,43,36,3.7087178904321476,False
334,4,2,3,1,0,0,0,0,0,0,74,80,-1.6145133589396963,True
335,5,2,0,0,0,1,4,0,0,1,46,25,5.524576201196332,True
336,11,2,2,0,1,0,3,1,2,0,31,14,9.276561981811021,True
337,4,3,2,2,0,0,0,0,0,0,76,72,0.3583103431443888,True
338,3,6,0,1,0,0,0,4,1,1,31,43,-6.305028304780691,False
339,2,10,0,3,0,2,3,1,1,1,34,52,-4.751783959535736,False
340,7,9,0,1,0,2,2,4,0,1,33,45,-2.841097298655775,False
341,10,6,2,0,1,0,3,3,0,2,54,46,7.168616369794869,True
342,10,0,2,0,1,0,4,0,2,0,29,6,15.479921230782075,True
343,0,11,0,3,0,1,0,4,0,2,20,33,-8.375937903469001,False
344,2,11,0,3,0,1,2,2,0,2,21,31,-2.5535961854783054,False
345,8,10,0,2,1,1,3,2,1,1,33,41,-3.5719539046848467,False
346,10,4,3,0,2,0,3,2,2,0,48,36,4.2354637326938445,True
347,5,7,0,1,1,0,2,2,1,0,17,31,-9.595834107678904,False
348,2,11,0,3,0,1,0,4,2,0,22,40,-8.1822420970909,False
349,4,4,1,1,0,0,0,0,0,0,57,47,2.542376528340867,True
350,4,3,1,2,0,0,0,0,0,0,79,85,0.48111677279342757,True
351,3,9,0,2,0,1,1,3,1,1,24,28,-4.217031986261112,False
352,3,11,0,4,0,1,2,2,2,0,27,48,-7.882612128910893,False
353,5,9,1,3,1,1,2,4,1,1,33,45,-5.2017437804067015,False
354,8,9,2,1,0,1,3,3,2,0,48,52,-2.3095531608693776,False
355,2,9,0,2,0,1,3,2,2,0,21,33,-6.4017685451537645,False
356,2,4,1,3,0,0,0,0,0,0,46,69,-4.564554944607913,False
357,7,2,1,0,1,0,4,1,1,0,31,33,3.254265242941642,True
358,9,0,2,0,1,0,2,1,2,0,46,17,10.288089411613562,True
359,11,3,3,0,1,0,2,2,2,0,42,22,9.094152742592804,True
360,6,11,0,4,1,2,2,4,1,1,48,48,1.5747052729218467,False
361,1,11,0,3,1,0,0,4,1,1,29,43,-2.6896394557291927,False
362,9,3,2,0,1,1,2,3,2,0,50,39,0.470280815010895,True
363,8,4,1,0,1,0,3,1,0,1,23,11,8.86366379573061,True
364,6,10,0,2,0,1,1,4,1,1,22,37,-8.77342644312131,False
365,9,7,2,3,1,1,4,0,0,2,32,33,4.251813701633196,True
366,3,5,0,0,0,1,1,3,1,1,21,30,-6.721772535158692,False
367,1,4,0,2,0,0,0,0,0,0,48,65,-1.7586089002943908,False
368,9,5,2,0,1,0,4,0,1,1,48,20,12.029702495905479,True
369,4,2,4,2,0,0,0,0,0,0,98,76,0.8948861753888053,True
370,4,2,1,1,0,0,0,0,0,0,73,51,3.885258826690446,True
371,6,3,0,0,2,0,4,0,1,0,35,23,9.128088995590083,True
372,2,5,0,0,0,1,0,4,0,1,13,27,-9.38963003477997,False
373,10,2,3,0,2,0,3,1,2,0,48,29,5.812597456175411,True
374,3,10,0,2,0,1,1,3,1,1,25,38,-9.811803929638884,False
375,6,6,0,1,0,1,2,2,2,0,25,32,-8.952699093504819,False
376,4,2,2,2,0,0,0,0,0,0,86,58,4.534238635409359,True
377,2,4,1,3,0,0,0,0,0,0,79,83,-0.20666020760772597,False
378,9,2,2,0,1,0,3,1,0,2,40,21,7.011082801918015,True
379,10,0,2,0,1,0,3,1,1,0,47,16,11.793711822161079,True
380,3,11,0,3,0,2,2,3,0,2,18,20,2.151862251400779,False
381,4,9,0,1,0,2,1,3,0,1,35,28,8.323083964618561,False
382,3,6,0,1,0,2,2,2,0,1,20,34,-4.9327986202573015,False
383,4,7,0,1,1,2,3,2,0,2,24,29,-1.9593354981249362,False
384,11,0,2,0,0,0,4,0,2,0,39,13,15.203642138097212,True
