,ally_tower_kills,enemy_tower_kills,ally_inhibitor_kills,enemy_inhibitor_kills,ally_baron_kills,enemy_baron_kills,ally_dragon_kills,enemy_dragon_kills,ally_rift_kills,enemy_rift_kills,ally_kills,enemy_kills,score_diff,win
282,9,9,2,3,1,1,4,1,0,1,46,41,2.1298319308242455,True
283,4,8,0,1,1,0,2,3,0,2,28,36,-0.8657892462949377,False
284,8,8,2,1,1,1,3,1,0,1,51,37,0.7185232366139687,True
285,8,8,1,0,2,0,1,5,1,0,55,46,1.595045375330045,True
286,8,2,2,0,1,0,1,2,1,1,24,34,-3.6679771045290934,True
287,0,11,0,3,0,1,2,2,0,2,28,47,-6.262410941823042,False
288,10,3,2,0,2,0,4,1,1,1,48,27,6.861066565231383,True
289,8,5,1,0,0,0,1,2,2,0,47,47,2.2101754653190895,True
290,7,10,1,2,0,1,2,2,1,1,35,38,2.4773461125400544,False
291,9,5,2,0,2,0,3,1,2,0,43,29,6.04999819210466,True
292,4,8,0,2,0,1,1,3,2,0,28,37,-5.955744802188562,False
293,2,11,0,2,0,1,0,4,0,1,33,45,-4.29093334143235,False
294,7,3,1,0,1,0,2,1,2,0,37,21,11.96444554159968,True
295,0,11,0,2,1,1,3,2,0,1,42,48,0.7533387410961438,False
296,8,4,1,0,1,0,3,0,1,1,31,15,7.585618195836538,True
297,5,8,1,1,1,1,2,3,0,0,38,53,-4.690993056467384,False
298,4,10,0,2,1,0,0,4,1,1,20,45,-11.880577854363985,False
299,11,5,4,0,1,0,5,0,0,1,68,50,5.356899026062557,True
300,6,11,1,3,0,2,2,3,0,2,40,40,0.46078083352901444,False
301,10,4,2,0,1,0,3,1,1,1,37,22,7.380303949867503,True
302,8,7,1,1,1,1,3,2,0,2,14,22,-5.310797034805361,False
303,2,11,0,3,1,0,2,2,0,2,36,36,2.9233751780279036,False
304,8,3,1,0,1,0,4,0,1,1,40,25,2.954421627759011,True
305,0,7,0,1,0,1,1,2,0,2,11,34,-14.011790623233075,False
306,11,1,3,0,1,0,3,0,2,0,31,18,12.423165952365189,True
307,4,7,0,1,0,1,0,4,1,1,29,33,-4.1274564793992425,False
